Customer ID,Gender,Age,Tenure in Months,Internet Type,Contract,Payment Method,Monthly Charge,Total Charges,Customer Status
2535-PBCGC,Female,21,70,Cable,Two Year,Bank Withdrawal,64.55,4504.9,Stayed
2538-OIMXF,Female,29,1,Cable,Month-to-Month,Credit Card,24.7,24.7,Joined
2541-YGPKE,Male,29,42,DSL,One Year,Credit Card,63.7,2763.35,Stayed
2542-HYGIQ,Female,58,1,,Month-to-Month,Credit Card,19.95,19.95,Joined
2545-EBUPK,Female,70,2,Fiber Optic,Two Year,Bank Withdrawal,84.05,186.05,Joined
2545-LXYVJ,Male,19,72,,Two Year,Bank Withdrawal,20.7,1492.1,Stayed
2546-KZAAT,Male,28,52,DSL,One Year,Credit Card,75.4,3865.45,Stayed
2550-AEVRU,Female,33,57,DSL,One Year,Bank Withdrawal,53.45,3053,Stayed
2550-QHZGP,Male,48,7,,One Year,Credit Card,19.5,128.6,Stayed
2558-BUOZZ,Male,51,47,Fiber Optic,One Year,Bank Withdrawal,94.8,4535.85,Stayed
2560-PPCHE,Female,22,65,Fiber Optic,One Year,Bank Withdrawal,105.05,6744.25,Stayed
2560-QTSBS,Female,26,72,,One Year,Bank Withdrawal,23.3,1623.15,Stayed
2560-WBWXF,Male,45,68,,Two Year,Bank Withdrawal,24.15,1498.85,Stayed
2565-JSLRY,Male,21,1,,Month-to-Month,Mailed Check,24.05,24.05,Churned
2568-BRGYX,Male,43,4,Fiber Optic,Month-to-Month,Bank Withdrawal,70.2,237.95,Churned
2568-OIADY,Female,26,37,Fiber Optic,Month-to-Month,Bank Withdrawal,99.5,3762,Churned
2569-WGERO,Female,30,72,,Two Year,Bank Withdrawal,21.15,1419.4,Stayed
2573-GYRUU,Male,65,48,Fiber Optic,Two Year,Credit Card,91.05,4370.75,Stayed
2575-GFSOE,Female,25,7,Fiber Optic,Month-to-Month,Bank Withdrawal,69,506.9,Churned
2576-HXMPA,Female,30,1,,Month-to-Month,Credit Card,19.55,19.55,Joined
2577-GVSIL,Male,61,35,DSL,One Year,Bank Withdrawal,73.45,2661.1,Stayed
2578-JQPHZ,Male,30,44,Fiber Optic,Two Year,Bank Withdrawal,100.1,4378.35,Stayed
2580-ASVVY,Female,23,37,DSL,Two Year,Bank Withdrawal,45.4,1593.1,Stayed
2580-ATZSQ,Female,55,65,DSL,One Year,Bank Withdrawal,61.35,3874.1,Stayed
2581-VKIRT,Female,57,59,Cable,One Year,Mailed Check,65.5,3801.3,Stayed
2582-FFFZR,Female,34,22,DSL,Month-to-Month,Bank Withdrawal,50.6,1073.3,Stayed
2585-KTFRE,Male,61,1,Cable,Month-to-Month,Bank Withdrawal,70.45,70.45,Joined
2586-CWXVV,Male,45,54,Cable,Month-to-Month,Bank Withdrawal,30.4,1621.35,Stayed
2587-EKXTS,Male,48,44,Fiber Optic,Month-to-Month,Bank Withdrawal,111.5,4915.15,Stayed
2587-YNLES,Female,52,6,,Two Year,Credit Card,20.1,100.35,Stayed
2589-AYCRP,Female,63,50,,One Year,Bank Withdrawal,19.75,989.05,Stayed
2592-HODOV,Male,44,13,,One Year,Credit Card,19.3,259.65,Stayed
2592-SEIFQ,Male,36,3,DSL,Month-to-Month,Bank Withdrawal,24.75,66.95,Churned
2592-YKDIF,Female,47,1,,Month-to-Month,Credit Card,20.35,20.35,Joined
2595-KIWPV,Male,48,27,,Two Year,Credit Card,19.7,509.3,Stayed
2599-CIPQE,Male,36,71,Fiber Optic,Two Year,Credit Card,109.3,7782.85,Stayed
2599-CZABP,Male,57,14,DSL,One Year,Bank Withdrawal,44.6,641.25,Stayed
2603-HVKCG,Male,20,31,Fiber Optic,Month-to-Month,Bank Withdrawal,101.4,3143.65,Stayed
2604-IJPDU,Female,32,20,Fiber Optic,Month-to-Month,Bank Withdrawal,96.55,1901.65,Stayed
2604-XVDAM,Female,54,12,DSL,Month-to-Month,Bank Withdrawal,43.8,540.95,Stayed
2606-PKWJB,Male,62,40,Cable,One Year,Credit Card,40.25,1564.05,Stayed
2606-RMDHZ,Male,47,6,DSL,Month-to-Month,Credit Card,30.5,208.7,Churned
2607-DHDAK,Male,54,72,,Two Year,Credit Card,19.8,1414.65,Stayed
2607-FBDFF,Male,32,1,DSL,Month-to-Month,Credit Card,49,49,Joined
2608-BHKFN,Female,46,4,Fiber Optic,Month-to-Month,Credit Card,70.05,266.9,Churned
2609-IAICY,Female,32,1,Fiber Optic,Month-to-Month,Bank Withdrawal,77.15,77.15,Churned
2612-PHGOX,Male,47,64,Cable,Two Year,Bank Withdrawal,76.1,4818.8,Stayed
2612-RANWT,Female,24,12,Fiber Optic,Month-to-Month,Bank Withdrawal,100.15,1164.3,Churned
2612-RRIDN,Male,25,4,Fiber Optic,Month-to-Month,Bank Withdrawal,81,340.85,Churned
2615-YVMYX,Male,68,71,Fiber Optic,Month-to-Month,Bank Withdrawal,107.5,7713.55,Stayed
2616-FLVQC,Male,42,64,,Two Year,Credit Card,19.55,1240.15,Stayed
2616-UUTFK,Male,54,33,DSL,Month-to-Month,Bank Withdrawal,72.75,2447.45,Stayed
2619-WFQWU,Female,34,1,Fiber Optic,Month-to-Month,Mailed Check,70.15,70.15,Churned
2621-UDNLU,Female,35,3,,Month-to-Month,Credit Card,20.85,72,Joined
2623-DRYAM,Female,19,70,Fiber Optic,One Year,Bank Withdrawal,101.75,7069.3,Stayed
2625-TRCZQ,Female,21,51,DSL,Month-to-Month,Bank Withdrawal,49.65,2553.35,Stayed
2626-URJFX,Male,55,4,DSL,Month-to-Month,Bank Withdrawal,50.9,225.6,Churned
2626-VEEWG,Male,48,67,,Two Year,Credit Card,19.4,1284.2,Stayed
2632-IVXVF,Female,40,68,Fiber Optic,Two Year,Credit Card,111.75,7511.3,Stayed
2632-TACXW,Female,49,62,,Two Year,Bank Withdrawal,23.65,1416.75,Stayed
2632-UCGVD,Male,71,66,Fiber Optic,Month-to-Month,Credit Card,100.05,6871.9,Churned
2634-HCZGT,Male,71,53,Cable,One Year,Bank Withdrawal,60.05,3229.65,Churned
2636-ALXXZ,Female,68,1,Fiber Optic,Month-to-Month,Bank Withdrawal,69.6,69.6,Churned
2636-OHFMN,Male,26,4,DSL,Month-to-Month,Bank Withdrawal,48.55,201,Churned
2636-SJDOU,Male,34,64,Fiber Optic,One Year,Credit Card,84.3,5289.05,Stayed
2637-FKFSY,Female,61,3,DSL,Month-to-Month,Mailed Check,46.1,130.15,Joined
2639-UGMAZ,Male,73,71,DSL,One Year,Bank Withdrawal,56.45,3985.35,Stayed
2640-LYMOV,Male,59,2,,Month-to-Month,Credit Card,19.65,38.8,Joined
2640-PMGFL,Male,35,27,Fiber Optic,Month-to-Month,Bank Withdrawal,79.5,2180.55,Churned
2642-DTVCO,Male,68,9,Fiber Optic,Month-to-Month,Bank Withdrawal,85.05,746.5,Churned
2642-MAWLJ,Female,26,36,,Two Year,Bank Withdrawal,20.25,717.95,Stayed
2645-QTLMB,Male,22,7,Fiber Optic,Month-to-Month,Bank Withdrawal,94.25,669,Churned
2649-HWLYB,Male,45,65,DSL,Two Year,Bank Withdrawal,76.15,4929.55,Stayed
2650-GYRYL,Male,25,33,,One Year,Bank Withdrawal,19.45,600.25,Stayed
2651-ZCBXV,Male,49,54,Fiber Optic,Two Year,Credit Card,108,5760.65,Stayed
2654-VBVPB,Female,22,1,,Month-to-Month,Bank Withdrawal,19.9,19.9,Joined
2656-FMOKZ,Female,70,15,Fiber Optic,Month-to-Month,Mailed Check,74.45,1145.7,Churned
2656-TABEH,Male,57,4,Fiber Optic,Month-to-Month,Bank Withdrawal,100.2,420.2,Churned
2657-ALMWY,Female,65,26,Fiber Optic,Month-to-Month,Bank Withdrawal,84.95,2169.75,Churned
2657-VPXTA,Female,45,10,Fiber Optic,Month-to-Month,Bank Withdrawal,88.85,929.45,Stayed
2659-VXMWZ,Male,58,67,Fiber Optic,One Year,Bank Withdrawal,111.3,7482.1,Churned
2660-EMUBI,Male,71,10,Fiber Optic,Month-to-Month,Bank Withdrawal,95.35,898.35,Churned
2661-GKBTK,Male,39,60,DSL,Two Year,Bank Withdrawal,76.95,4543.95,Stayed
2662-NNTDK,Male,50,65,,One Year,Credit Card,24.8,1600.95,Stayed
2664-XJZNO,Male,43,72,Fiber Optic,Two Year,Credit Card,104.9,7559.55,Stayed
2665-NPTGL,Female,79,26,Fiber Optic,Two Year,Bank Withdrawal,98.1,2510.7,Stayed
2667-WYLWJ,Female,44,8,,One Year,Credit Card,19.75,145,Churned
2668-TZSPS,Male,32,1,,Month-to-Month,Mailed Check,20.45,20.45,Joined
2669-OIDSD,Female,58,48,Fiber Optic,Month-to-Month,Credit Card,100.05,4834,Stayed
2669-QVCRG,Female,32,41,Fiber Optic,Month-to-Month,Credit Card,81.3,3190.65,Stayed
2672-DZUOY,Male,46,1,DSL,Month-to-Month,Bank Withdrawal,25.15,25.15,Churned
2672-HUYVI,Female,53,6,Fiber Optic,Month-to-Month,Bank Withdrawal,91.1,455.3,Churned
2672-OJQZP,Female,35,1,Cable,Month-to-Month,Credit Card,44.75,44.75,Joined
2672-TGEFF,Female,33,37,Fiber Optic,Month-to-Month,Bank Withdrawal,88.8,3340.55,Stayed
2673-CXQEU,Female,73,56,Fiber Optic,One Year,Bank Withdrawal,110.5,6139.5,Stayed
2673-ZALNP,Female,29,7,,One Year,Credit Card,19.9,173.15,Stayed
2674-MIAHT,Female,26,4,Fiber Optic,Month-to-Month,Credit Card,80.3,324.2,Stayed
2674-MLXMN,Female,73,71,Fiber Optic,Two Year,Credit Card,99.65,6951.15,Stayed
2675-DHUTR,Male,80,58,Fiber Optic,Two Year,Bank Withdrawal,98.9,5780.7,Stayed
2675-IJRGJ,Male,62,53,,Two Year,Bank Withdrawal,19.65,978,Stayed
2675-OTVVJ,Male,76,31,Fiber Optic,Two Year,Bank Withdrawal,89.45,2807.65,Stayed
2676-ISHSF,Male,22,1,,Month-to-Month,Credit Card,20.3,20.3,Joined
2676-OXPPQ,Male,22,6,DSL,Month-to-Month,Bank Withdrawal,55.7,335.65,Stayed
2676-SSLTO,Male,49,49,DSL,Two Year,Bank Withdrawal,66.15,3199,Stayed
2680-XKKNJ,Female,60,8,DSL,One Year,Bank Withdrawal,58.2,469.25,Stayed
2682-KEVRP,Female,65,22,,One Year,Credit Card,20.05,417,Stayed
2683-BPJSO,Male,37,29,Fiber Optic,Month-to-Month,Bank Withdrawal,84.45,2467.1,Churned
2683-JXWQQ,Male,24,61,DSL,Month-to-Month,Bank Withdrawal,33.6,2117.2,Stayed
2684-EIWEO,Female,69,30,Fiber Optic,Month-to-Month,Credit Card,91.7,2758.15,Churned
2685-SREOM,Female,36,25,Fiber Optic,Month-to-Month,Bank Withdrawal,89.1,2368.4,Churned
2688-BHGOG,Male,73,9,Fiber Optic,Two Year,Bank Withdrawal,79.55,718.55,Stayed
2690-DVRVK,Male,27,5,,One Year,Bank Withdrawal,20.55,99.45,Stayed
2691-NZETQ,Male,28,9,Fiber Optic,Month-to-Month,Bank Withdrawal,85.35,758.6,Churned
2692-AQCPF,Female,32,65,Fiber Optic,One Year,Credit Card,108.05,7118.9,Stayed
2692-BUCFV,Male,79,29,Fiber Optic,One Year,Bank Withdrawal,101.45,2948.6,Stayed
2692-PFYTJ,Female,23,1,,Month-to-Month,Credit Card,-8,25.75,Joined
2694-CIUMO,Female,47,12,Fiber Optic,Month-to-Month,Credit Card,79.55,958.25,Stayed
2696-ECXKC,Female,34,55,Fiber Optic,One Year,Credit Card,100.9,5448.6,Stayed
2696-NARTR,Male,40,11,Fiber Optic,Month-to-Month,Bank Withdrawal,73.85,926.25,Churned
2696-RZVZW,Male,19,68,,Two Year,Credit Card,25.05,1629.2,Stayed
2697-NQBPF,Male,51,34,Fiber Optic,Month-to-Month,Bank Withdrawal,105.35,3540.65,Stayed
2700-LUEVA,Male,49,1,,Month-to-Month,Credit Card,20.75,20.75,Joined
2703-AMTUL,Male,40,36,Cable,One Year,Credit Card,53.65,1939.35,Stayed
2706-QZIHY,Female,35,15,,Two Year,Credit Card,25.2,387.9,Stayed
2709-UQGNP,Male,38,10,Cable,Month-to-Month,Credit Card,51.65,524.5,Stayed
2710-WYVXG,Female,36,3,DSL,Two Year,Credit Card,71.1,213.35,Joined
2712-SYWAY,Female,30,1,,Month-to-Month,Bank Withdrawal,25.7,25.7,Joined
2716-GFZOR,Male,48,43,Fiber Optic,Month-to-Month,Credit Card,86.1,3551.65,Stayed
2717-HVIZY,Female,24,8,,Month-to-Month,Credit Card,20.05,163.6,Stayed
2718-GAXQD,Female,68,4,Cable,Month-to-Month,Bank Withdrawal,46,181.6,Churned
2718-YSKCS,Male,64,71,,Two Year,Bank Withdrawal,19.6,1387.45,Stayed
2719-BDAQO,Male,36,17,Fiber Optic,Month-to-Month,Bank Withdrawal,93.85,1625.65,Churned
2720-FVBQP,Female,28,6,Cable,Month-to-Month,Credit Card,48.95,273.25,Stayed
2720-WGKHP,Male,65,2,Fiber Optic,Month-to-Month,Bank Withdrawal,94,181.7,Churned
2722-JMONI,Female,73,1,Cable,Month-to-Month,Bank Withdrawal,49.55,49.55,Churned
2722-VOJQL,Male,30,64,Fiber Optic,One Year,Credit Card,105.65,6903.1,Churned
2724-FJDYW,Male,31,39,DSL,One Year,Bank Withdrawal,54.85,2191.7,Stayed
2725-IWWBA,Male,52,46,DSL,One Year,Credit Card,56.9,2560.1,Stayed
2725-KXXWT,Male,26,1,Fiber Optic,Month-to-Month,Bank Withdrawal,90.75,90.75,Churned
2725-TTRIQ,Female,45,72,Cable,Two Year,Bank Withdrawal,84.2,5986.55,Stayed
2729-VNVAP,Female,35,33,,Two Year,Credit Card,19.8,641.35,Stayed
2731-GJRDG,Female,55,32,Fiber Optic,One Year,Bank Withdrawal,109.55,3608,Stayed
2732-ISEZX,Female,44,5,,Month-to-Month,Credit Card,20.5,104.3,Stayed
2737-WFVYW,Female,28,2,DSL,Month-to-Month,Bank Withdrawal,45.25,85.5,Churned
2737-YNGYW,Female,29,2,Fiber Optic,Month-to-Month,Bank Withdrawal,80.55,184.1,Churned
2739-CACDQ,Female,79,17,Fiber Optic,One Year,Credit Card,82.65,1470.05,Stayed
2739-CCZMB,Male,39,5,,Month-to-Month,Credit Card,20.35,122,Stayed
2740-JFBOK,Male,35,10,,Month-to-Month,Bank Withdrawal,24,226.55,Stayed
2740-TVLFN,Male,42,1,DSL,Month-to-Month,Bank Withdrawal,50.15,50.15,Joined
2746-DIJLO,Female,40,41,DSL,One Year,Credit Card,56.3,2364,Stayed
2748-MYRVK,Female,22,63,Fiber Optic,One Year,Bank Withdrawal,99.9,6137,Churned
2749-CTKAJ,Male,37,22,,One Year,Credit Card,20.15,419.9,Stayed
2750-BJLSB,Female,32,47,Fiber Optic,One Year,Bank Withdrawal,103.7,4730.6,Stayed
2753-JMMCV,Male,41,65,DSL,Two Year,Credit Card,74.2,4805.65,Stayed
2754-SDJRD,Female,74,8,Fiber Optic,Two Year,Credit Card,-8,908.55,Stayed
2754-VDLTR,Male,54,10,Fiber Optic,Month-to-Month,Bank Withdrawal,95.2,930.4,Churned
2754-XBHTB,Female,40,9,Fiber Optic,Month-to-Month,Bank Withdrawal,77.65,714.15,Churned
2758-RNWXS,Male,60,35,Fiber Optic,One Year,Bank Withdrawal,89.2,3251.3,Stayed
2761-OCIAX,Male,74,2,Fiber Optic,Month-to-Month,Bank Withdrawal,74.7,165.4,Churned
2761-XECQW,Male,67,8,Cable,Two Year,Credit Card,43.35,371.4,Stayed
2770-NSVDG,Male,25,24,DSL,Month-to-Month,Bank Withdrawal,29.1,688,Stayed
2773-MADBQ,Female,46,36,Cable,Two Year,Credit Card,53.1,1901.25,Stayed
2773-OVBPK,Male,60,67,Fiber Optic,Two Year,Bank Withdrawal,111.3,7567.2,Stayed
2774-LVQUS,Female,65,15,Fiber Optic,Month-to-Month,Bank Withdrawal,83.05,1258.3,Churned
2775-SEFEE,Male,56,10,DSL,Two Year,Bank Withdrawal,61.9,619,Stayed
2777-PHDEI,Female,20,1,Fiber Optic,Month-to-Month,Bank Withdrawal,78.05,78.05,Churned
2778-OCLGR,Male,75,24,DSL,Month-to-Month,Bank Withdrawal,39.1,971.3,Churned
2782-JEEBU,Male,39,21,DSL,Month-to-Month,Credit Card,36,780.15,Stayed
2782-LFZVW,Female,52,11,Cable,Month-to-Month,Credit Card,58.95,601.6,Stayed
2786-GCDPI,Female,75,50,Fiber Optic,Month-to-Month,Bank Withdrawal,104.95,5222.35,Stayed
2788-CJQAQ,Male,39,13,,One Year,Mailed Check,19.45,270.2,Stayed
2789-CZANW,Female,49,64,Fiber Optic,Two Year,Bank Withdrawal,110.3,6997.3,Stayed
2789-HQBOU,Male,60,3,Fiber Optic,Month-to-Month,Bank Withdrawal,80.35,253.8,Joined
2790-XUYMV,Male,19,71,Fiber Optic,One Year,Credit Card,85.45,6028.95,Stayed
2791-SFVEW,Female,63,9,,Month-to-Month,Bank Withdrawal,20.15,238.15,Stayed
2792-LSHWX,Female,49,1,Fiber Optic,Month-to-Month,Credit Card,83.4,83.4,Joined
2792-VPPET,Male,28,3,,Month-to-Month,Bank Withdrawal,20.5,76.95,Joined
2794-XIMMO,Male,61,53,DSL,One Year,Bank Withdrawal,60.45,3184.25,Churned
2796-NNUFI,Female,56,46,,Two Year,Credit Card,19.95,927.1,Stayed
2796-UUZZO,Male,30,63,Fiber Optic,Month-to-Month,Credit Card,80.3,4896.35,Stayed
2798-NYLMZ,Male,29,71,Fiber Optic,Two Year,Credit Card,108.55,7616,Stayed
2799-ARNLO,Female,67,5,Fiber Optic,One Year,Bank Withdrawal,69.35,341.6,Stayed
2799-TSLAG,Female,25,65,,Two Year,Bank Withdrawal,25.3,1748.55,Stayed
2800-QQUSO,Male,48,42,Fiber Optic,Month-to-Month,Bank Withdrawal,100.3,4222.95,Stayed
2800-VEQXM,Female,48,3,Fiber Optic,Month-to-Month,Mailed Check,74.75,238.1,Joined
2801-NISEI,Male,28,24,DSL,Month-to-Month,Bank Withdrawal,54.95,1348.5,Stayed
2804-ETQDK,Male,57,66,,Two Year,Credit Card,20.55,1357.1,Stayed
2805-AUFQN,Female,42,25,,Two Year,Credit Card,19.8,475.2,Stayed
2805-EDJPQ,Female,45,56,Fiber Optic,One Year,Credit Card,99.75,5608.4,Stayed
2806-MLNTI,Male,79,52,Fiber Optic,One Year,Bank Withdrawal,105.1,5376.4,Stayed
2808-CHTDM,Female,47,23,,Two Year,Mailed Check,25.1,611.45,Stayed
2809-ILCYT,Female,56,25,,One Year,Credit Card,26.8,733.55,Stayed
2809-ZMYOQ,Female,33,32,Fiber Optic,Month-to-Month,Bank Withdrawal,101.35,3334.9,Stayed
2810-FTLEM,Female,21,16,DSL,Month-to-Month,Bank Withdrawal,50.15,762.25,Churned
2811-POVEX,Female,74,23,Fiber Optic,Two Year,Bank Withdrawal,88.45,2130.55,Stayed
2812-ENYMO,Male,22,26,Cable,One Year,Credit Card,54.55,1362.85,Stayed
2812-REYAT,Female,56,49,,One Year,Bank Withdrawal,20.05,923.1,Stayed
2812-SFXMJ,Male,46,1,,Month-to-Month,Credit Card,20.05,20.05,Joined
2815-CPTUL,Male,68,5,Fiber Optic,Month-to-Month,Credit Card,70.25,331.9,Churned
2817-LVCPP,Female,36,50,,Two Year,Credit Card,19.4,1023.95,Stayed
2817-NTQDO,Male,52,13,DSL,Month-to-Month,Credit Card,45.55,597,Churned
2819-GWENI,Female,64,28,,One Year,Credit Card,19.9,543,Stayed
2821-WARNZ,Female,25,49,,One Year,Credit Card,19.45,921.3,Stayed
2823-LKABH,Female,51,18,Fiber Optic,Month-to-Month,Bank Withdrawal,95.05,1679.4,Stayed
2824-DXNKN,Female,26,72,Cable,Two Year,Bank Withdrawal,71.45,5025.85,Stayed
2824-MYYBN,Female,43,37,Fiber Optic,Month-to-Month,Bank Withdrawal,95.25,3314.15,Stayed
2826-DXLQO,Male,80,7,DSL,One Year,Bank Withdrawal,29.8,220.45,Stayed
2826-UWHIS,Male,64,45,Fiber Optic,Month-to-Month,Bank Withdrawal,81.4,3775.85,Stayed
2828-SLQPF,Male,53,19,DSL,Month-to-Month,Bank Withdrawal,45,865.85,Stayed
2829-HYVZP,Male,42,29,,One Year,Credit Card,19.8,572.2,Stayed
2830-LEWOA,Male,37,61,Fiber Optic,One Year,Credit Card,103.9,6449.15,Stayed
2831-EBWRN,Male,46,4,Cable,Month-to-Month,Bank Withdrawal,-8,199.75,Stayed
2832-KJCRD,Female,22,38,Fiber Optic,Month-to-Month,Bank Withdrawal,103.65,3988.5,Stayed
2832-SCUCO,Female,52,2,,Month-to-Month,Bank Withdrawal,19.9,57.4,Joined
2833-SLKDQ,Male,23,1,Cable,Month-to-Month,Credit Card,45.05,45.05,Churned
2834-JKOOW,Female,60,15,DSL,One Year,Credit Card,45.9,693.45,Stayed
2834-JRTUA,Male,30,71,Fiber Optic,Two Year,Bank Withdrawal,108.05,7532.15,Churned
2834-SPCJV,Male,40,52,Fiber Optic,Month-to-Month,Bank Withdrawal,84.1,4348.65,Churned
2839-RFSQE,Female,60,2,,Month-to-Month,Mailed Check,20.65,38.7,Churned
2840-XANRC,Male,77,24,Cable,Month-to-Month,Bank Withdrawal,93.15,2231.05,Churned
2842-BCQGE,Male,39,43,Fiber Optic,Month-to-Month,Credit Card,75.35,3161.4,Stayed
2842-JTCCU,Male,27,2,Cable,Month-to-Month,Bank Withdrawal,46.05,80.35,Churned
2843-CQMEG,Male,21,24,Cable,Month-to-Month,Mailed Check,49.7,1218.25,Stayed
2845-AFFTX,Male,78,41,Fiber Optic,Month-to-Month,Bank Withdrawal,99.8,4259.3,Churned
2845-HSJCY,Female,49,14,Fiber Optic,Month-to-Month,Bank Withdrawal,87.25,1258.6,Churned
2845-KDHVX,Female,57,64,DSL,Two Year,Credit Card,68.3,4378.8,Stayed
2848-YXSMW,Male,38,72,,Two Year,Credit Card,19.4,1363.25,Stayed
2851-MMUTZ,Female,29,27,Cable,Month-to-Month,Mailed Check,56.15,1439.35,Stayed
2851-STERV,Male,79,35,DSL,One Year,Bank Withdrawal,73,2471.25,Stayed
2853-CWQFQ,Male,20,1,Cable,Month-to-Month,Credit Card,59.55,59.55,Joined
2856-HYAPG,Female,62,1,Fiber Optic,Month-to-Month,Bank Withdrawal,68.65,68.65,Churned
2856-NNASM,Male,74,43,Fiber Optic,Month-to-Month,Mailed Check,89.55,3856.75,Churned
2858-EIMXH,Female,69,53,Fiber Optic,One Year,Credit Card,95.85,5016.25,Stayed
2858-MOFSQ,Female,50,17,DSL,One Year,Mailed Check,55.85,937.5,Churned
2860-RANUS,Female,67,20,Fiber Optic,Month-to-Month,Credit Card,85.8,1727.5,Churned
2862-JVEOY,Male,33,6,,One Year,Credit Card,19.15,124.4,Stayed
2862-PFNIK,Male,47,1,Cable,Month-to-Month,Bank Withdrawal,24.7,24.7,Joined
2863-IMQDR,Female,52,61,DSL,Two Year,Bank Withdrawal,89.65,5308.7,Stayed
2865-TCHJW,Female,74,4,Cable,Month-to-Month,Bank Withdrawal,89.2,346.2,Churned
2866-IKBTM,Female,57,1,,Month-to-Month,Credit Card,19.55,19.55,Joined
2867-UIMSS,Male,24,1,Fiber Optic,Month-to-Month,Bank Withdrawal,80.5,80.5,Churned
2868-LLSKM,Female,50,68,Fiber Optic,One Year,Bank Withdrawal,83.65,5733.4,Stayed
2868-MZAGQ,Male,49,1,Fiber Optic,Month-to-Month,Bank Withdrawal,79.25,79.25,Churned
2868-SNELZ,Female,54,2,Fiber Optic,Month-to-Month,Credit Card,80.6,155.8,Churned
2869-ADAWR,Female,41,45,Fiber Optic,Month-to-Month,Credit Card,89.3,4016.85,Churned
2873-ZLIWT,Female,64,40,Fiber Optic,Month-to-Month,Bank Withdrawal,84.85,3303.05,Churned
2874-YXVVA,Female,38,34,Fiber Optic,Month-to-Month,Bank Withdrawal,105.1,3634.8,Stayed
2876-GZYZC,Female,49,13,Fiber Optic,Month-to-Month,Bank Withdrawal,85.95,1215.65,Stayed
2876-VBBBL,Female,64,1,,Month-to-Month,Credit Card,20.25,20.25,Churned
2877-VDUER,Female,36,35,DSL,One Year,Credit Card,40.9,1383.6,Stayed
2878-DHMIN,Male,63,35,,One Year,Bank Withdrawal,19.9,666,Stayed
2878-RMWXY,Male,75,72,Fiber Optic,Two Year,Credit Card,102.65,7550.3,Stayed
2880-FPNAE,Male,69,2,Fiber Optic,Two Year,Bank Withdrawal,74.2,140.1,Joined
2882-DDZPG,Female,27,12,,Month-to-Month,Bank Withdrawal,19.45,227.45,Stayed
2882-WDTBA,Male,64,69,Cable,Two Year,Bank Withdrawal,75.75,5388.15,Stayed
2883-ILGWO,Male,68,57,Fiber Optic,Two Year,Bank Withdrawal,104.9,5913.95,Stayed
2884-GBPFB,Female,61,35,Fiber Optic,Month-to-Month,Bank Withdrawal,70.3,2416.55,Churned
2885-HIJDH,Male,47,69,DSL,Two Year,Bank Withdrawal,86.9,6194.1,Stayed
2886-KEFUM,Female,50,63,Fiber Optic,One Year,Bank Withdrawal,107.5,6873.75,Churned
2887-JPYLU,Female,58,41,DSL,Month-to-Month,Bank Withdrawal,45.2,1841.9,Stayed
2888-ADFAO,Female,47,47,,Two Year,Bank Withdrawal,21.3,1041.8,Stayed
2889-FPWRM,Male,31,72,Fiber Optic,One Year,Bank Withdrawal,117.8,8684.8,Churned
2890-WFBHU,Female,26,59,DSL,One Year,Credit Card,79.85,4786.1,Stayed
2892-GESUL,Female,20,18,,Two Year,Credit Card,19.35,309.25,Stayed
2894-QOJRX,Female,19,25,Cable,Month-to-Month,Bank Withdrawal,34,853,Churned
2896-TBNBE,Male,46,40,Fiber Optic,One Year,Bank Withdrawal,80.8,3132.75,Stayed
2897-DOVND,Male,31,2,Fiber Optic,Month-to-Month,Bank Withdrawal,69.8,146.65,Joined
2898-LSJGD,Female,30,21,Cable,One Year,Bank Withdrawal,55.95,1157.05,Churned
2898-MRKPI,Male,36,68,Fiber Optic,One Year,Credit Card,101.05,6770.5,Stayed
2900-PHPLN,Female,73,70,,Two Year,Credit Card,19.55,1462.05,Stayed
2903-YYTBW,Male,48,1,DSL,Month-to-Month,Bank Withdrawal,44.55,44.55,Joined
2904-GGUAZ,Female,24,72,Fiber Optic,Two Year,Bank Withdrawal,84.05,6052.25,Stayed
2905-KFQUV,Female,61,2,Fiber Optic,Month-to-Month,Credit Card,70.4,154.8,Joined
2907-ILJBN,Female,21,11,,One Year,Credit Card,20.6,233.9,Stayed
2908-WGAXL,Female,40,56,,Two Year,Credit Card,24.95,1468.9,Stayed
2908-ZTPNF,Female,41,36,Cable,Month-to-Month,Bank Withdrawal,34.85,1267.2,Stayed
2911-IJORQ,Male,42,37,DSL,One Year,Bank Withdrawal,90.6,3358.65,Stayed
2911-UREFD,Female,50,39,DSL,Month-to-Month,Bank Withdrawal,55.9,2184.35,Churned
2911-WDXMV,Male,29,18,Fiber Optic,Month-to-Month,Credit Card,80.55,1406.65,Stayed
2916-BQZLN,Male,29,19,Fiber Optic,Month-to-Month,Bank Withdrawal,84.75,1651.95,Stayed
2919-HBCJO,Female,36,4,Fiber Optic,Month-to-Month,Bank Withdrawal,76.65,333.6,Churned
2920-RNCEZ,Male,46,1,Fiber Optic,Month-to-Month,Credit Card,69.95,69.95,Joined
2921-XWDJH,Female,76,38,Fiber Optic,Two Year,Bank Withdrawal,83.45,3147.15,Stayed
2923-ARZLG,Male,38,10,,One Year,Credit Card,19.7,197.54,Stayed
2924-KHUVI,Male,28,56,Fiber Optic,One Year,Bank Withdrawal,100.55,5514.95,Stayed
2925-MXLSX,Female,37,30,DSL,One Year,Credit Card,68.95,2038.7,Stayed
2925-VDZHY,Male,64,72,DSL,Two Year,Credit Card,88.7,6501.35,Stayed
